time	TriggeredState-name	TriggeredState-state	[00].VehicleUpdate-pos.001	[00].VehicleUpdate-pos.002	[00].VehicleUpdate-pos.003	[00].VehicleUpdate-pos.004	[00].VehicleUpdate-pos.005	[00].VehicleUpdate-pos.006	[00].VehicleUpdate-speed.001	[00].VehicleUpdate-speed.002	[00].VehicleUpdate-speed.003	[00].VehicleUpdate-speed.004	[00].VehicleUpdate-speed.005	[00].VehicleUpdate-speed.006	[00].VehicleUpdate-accel.001	[00].VehicleUpdate-accel.002	[00].VehicleUpdate-accel.003	[00].VehicleUpdate-accel.004	[00].VehicleUpdate-accel.005	[00].VehicleUpdate-accel.006	[00].VehicleUpdate-consumption	[00].VehicleUpdate-accelerator	[00].VehicleUpdate-brake	Last_TimeMarker
10.4	speed_limit_30_start	0	-1724.87202759	7721.05963939	-0.0227934281038	-1.57080368067	-0.00324031960643	1.29100072924e-06	9.1457157135	2.6741401598e-05	-0.0296554416418	2.12768591155e-05	0.000140259740874	-2.05907235795e-06	0.0297898091376	0.000142961725942	-8.90029914444e-05	-4.35651490989e-05	6.71706002322e-05	-4.72279607493e-05	2.00153948526e-07	0.0651295632124	0	
10.45	speed_limit_30_start	0	-1724.87203087	7720.62061154	-0.0227844849346	-1.57080269386	-0.00323362265106	1.19084525304e-06	9.14712905884	2.49661534326e-05	-0.0295981653035	1.98399175133e-05	0.000135790862259	-2.04075286092e-06	0.0285235904157	0.000123757927213	-7.6901196735e-05	-4.4493630412e-05	9.92029072222e-06	-6.39188074274e-05	1.98104572746e-07	0.064434453845	0	
10.5	speed_limit_30_start	0	-1724.87203371	7720.18151737	-0.0227758303773	-1.57080177825	-0.00322713996362	1.08938892913e-06	9.14847755432	2.31590584008e-05	-0.0295426119119	1.83730353456e-05	0.000131010820041	-1.99293731384e-06	0.027360022068	0.000105460916529	-7.1106456744e-05	-4.92699728056e-05	-5.82143547945e-05	-5.32192607352e-05	1.96092685201e-07	0.0637529045343	0	
10.55	speed_limit_30_start	0	-1724.87203651	7719.66916105	-0.0227661087132	-1.57080080164	-0.00321985653417	9.71123256754e-07	9.14996910095	2.08625660889e-05	-0.0294800326228	1.65087767527e-05	0.000126945436932	-2.14314445657e-06	0.0255910363048	0.000103467100416	-6.71646776027e-05	-4.21022705268e-05	7.71483464632e-05	-2.67045688815e-05	1.9415203667e-07	0.0630949735641	0	
10.6	speed_limit_30_start	0	-1724.87203852	7719.22993355	-0.0227580427032	-1.57080004417	-0.00321381684462	8.71150465505e-07	9.15118408203	1.8980637833e-05	-0.0294280201197	1.50032337842e-05	0.000122700366774	-2.06650634027e-06	0.0243944711983	8.30742865219e-05	-5.75970698264e-05	-4.48458413302e-05	6.313421909e-05	-4.14852584072e-05	1.92274853816e-07	0.0624604672194	0	
10.65	speed_limit_30_start	0	-1724.8720402	7718.7906491	-0.0227502288913	-1.57079936016	-0.00320796703385	7.72511085814e-07	9.15234088898	1.71225037775e-05	-0.0293776597828	1.35103191496e-05	0.000118510586617	-1.9620160856e-06	0.0232886560261	6.87653737259e-05	-6.52145899949e-05	-4.41042393504e-05	1.10367664092e-05	-3.90211316699e-05	1.90464675143e-07	0.0618491768837	0	
10.7	speed_limit_30_start	0	-1724.87204157	7718.35131048	-0.0227426670975	-1.57079874878	-0.00320230616585	6.7652698304e-07	9.15344047546	1.52821976371e-05	-0.0293287951499	1.20360982692e-05	0.000114443864732	-1.83861141068e-06	0.0222654044628	4.91505161335e-05	-6.41109290882e-05	-4.96775719512e-05	-7.30591709726e-05	-2.80800195469e-05	1.88720207461e-07	0.0612605959177	0	
10.75	speed_limit_30_start	0	-1724.87204283	7717.83868378	-0.0227341740477	-1.57079812517	-0.00319594735725	5.68707521819e-07	9.15465259552	1.30769649331e-05	-0.0292738080025	1.02522990346e-05	0.000110695975309	-1.95514348889e-06	0.0207575168461	4.63024953206e-05	-5.03511691932e-05	-4.06952203775e-05	5.3991418099e-05	-3.48361209035e-05	1.87042957123e-07	0.0606942661107	0	
10.8	speed_limit_30_start	0	-1724.87204365	7717.39923674	-0.022727147476	-1.57079766554	-0.00319068798844	4.80241178124e-07	9.15563774109	1.13302066893e-05	-0.0292282458395	8.86721954885e-06	0.000106692343252	-1.75210539055e-06	0.0197319444269	3.13951495627e-05	-5.25474715687e-05	-3.9435155486e-05	4.07534607803e-05	-1.5170661527e-06	1.85425548693e-07	0.0601495951414	0	
10.85	speed_limit_30_start	0	-1724.87204427	7716.95974362	-0.022720360057	-1.57079727249	-0.00318560796524	3.95060362821e-07	9.15657234192	9.67338382907e-06	-0.0291841533035	7.52818732508e-06	0.000102799887827	-1.65563005794e-06	0.0187786947936	1.90690170712e-05	-3.62740465789e-05	-4.11441033066e-05	9.91910474113e-06	-2.18006971409e-05	1.83869900638e-07	0.0596261359751	0	
10.9	speed_limit_30_start	0	-1724.87204472	7716.52020678	-0.0227138060538	-1.57079694307	-0.003180703417	3.14770657446e-07	9.15745735168	8.08641289041e-06	-0.0291415527463	6.26135124548e-06	9.9095304904e-05	-1.57475278684e-06	0.0179123021662	7.08733068677e-06	-4.63329415652e-05	-4.04645834351e-05	-4.3092197302e-05	-4.64101904072e-05	1.82375060831e-07	0.0591235123575	0	
10.95	speed_limit_30_start	0	-1724.87204505	7716.00278232	-0.0227064006508	-1.5707966322	-0.00317515902364	2.26258819195e-07	9.15843963623	6.22466814093e-06	-0.0290933642536	4.77226421935e-06	9.54449351411e-05	-1.56361966219e-06	0.0166193116456	6.03567013968e-06	-4.21769509558e-05	-3.26146146108e-05	3.46955566783e-05	-3.61173988495e-05	1.80948759976e-07	0.0586435049772	0	
11	speed_limit_30_start	0	-1724.87204521	7715.563158	-0.0227003570189	-1.57079642938	-0.00317063320939	1.57719352851e-07	9.15922737122	4.80222797705e-06	-0.0290539264679	3.65347864317e-06	9.16905119084e-05	-1.39920268794e-06	0.0157285369933	-9.5567174867e-06	-4.62810821773e-05	-3.57016033377e-05	1.97308927454e-05	-3.20958388329e-05	1.79549687118e-07	0.0581739321351	0	
11.05	speed_limit_30_start	0	-1724.87204528	7715.12349687	-0.0226945257369	-1.57079627972	-0.00316626745426	9.37530542191e-08	9.15997219086	3.48869002664e-06	-0.0290157943964	2.59992225438e-06	8.83629909367e-05	-1.27464772959e-06	0.0149124180898	-1.41873015309e-05	-5.74667174078e-05	-3.01495747408e-05	-5.9953017626e-06	-2.37436743191e-05	1.78223899638e-07	0.0577291995287	0	
11.1	speed_limit_30_start	0	-1724.87204528	7714.6883813	-0.0226889528718	-1.57079618001	-0.00316209698957	3.56725444971e-08	9.16066932678	2.31690728469e-06	-0.0289792846888	1.68264330114e-06	8.48132549436e-05	-1.00413740256e-06	0.0143889412284	-2.81784850813e-05	-3.46510314557e-05	-2.95904101222e-05	-0.000149366358528	-5.81279846301e-06	1.76958451448e-07	0.0573049448431	0	
11.15	speed_limit_30_start	0	-1724.87204522	7714.17536163	-0.0226826903672	-1.57079611799	-0.00315740816904	-2.49611032016e-08	9.1614408493	9.32904242745e-07	-0.0289381928742	5.78956871777e-07	8.12636426417e-05	-1.02683122805e-06	0.0131463613361	-2.4982222385e-05	-2.73714267678e-05	-2.39140954363e-05	2.45299343078e-05	2.31716639973e-05	1.7575840161e-07	0.0569023601711	0	
11.2	speed_limit_30_start	0	-1724.87204514	7713.74017807	-0.0226775889226	-1.57079610915	-0.0031535899551	-7.09913260027e-08	9.16205596924	-5.95901887834e-08	-0.0289047211409	-1.98965537379e-07	7.79225883889e-05	-8.95126504474e-07	0.0124521432444	-3.1574832974e-05	-2.14349965972e-05	-2.12008708331e-05	-3.60621811524e-06	5.33170759809e-06	1.74588336677e-07	0.0565107055008	0	
11.25	speed_limit_30_start	0	-1724.87204505	7713.29580342	-0.0226725815453	-1.57079613741	-0.00314984145199	-1.13380415683e-07	9.16264820099	-9.71135477812e-07	-0.0288718324155	-9.31781130475e-07	7.48342426959e-05	-8.28819452181e-07	0.0117971012369	-3.71247988369e-05	-2.64381505986e-05	-2.32749534916e-05	-4.33091008745e-05	-2.35035022342e-05	1.7348257586e-07	0.0561406835914	0	
11.3	speed_limit_30_start	0	-1724.87204498	7712.85598248	-0.0226678186325	-1.57079619869	-0.00314627557841	-1.50870313009e-07	9.16319847107	-1.79406947609e-06	-0.0288404710591	-1.58258967531e-06	7.2083545092e-05	-6.94946550084e-07	0.0110694086179	-3.8898026105e-05	-4.25030521001e-05	-1.96583441721e-05	-4.90940728923e-05	-3.91995308746e-06	1.72405691501e-07	0.0557806454599	0	
11.35	speed_limit_30_start	0	-1724.87204493	7712.34282571	-0.0226624768401	-1.57079630727	-0.00314227697019	-1.88137669231e-07	9.16379833221	-2.67214659289e-06	-0.0288052782416	-2.27310442824e-06	6.94783811923e-05	-6.25239806595e-07	0.0101527357474	-3.82804464607e-05	-2.56783805526e-05	-1.43930910781e-05	3.24116153934e-05	-4.44989927928e-06	1.71368313318e-07	0.0554336346686	0	
11.4	speed_limit_30_start	0	-1724.87204492	7711.90295115	-0.0226580778946	-1.57079642797	-0.00313898377674	-2.14969770601e-07	9.1642780304	-3.28282999362e-06	-0.0287762656808	-2.75341653833e-06	6.66564083076e-05	-5.52037022317e-07	0.00954178348184	-4.02361365559e-05	-2.24716222874e-05	-1.32633958856e-05	2.71056487691e-05	-8.91284344107e-06	1.70391146526e-07	0.0551073178649	0	
11.45	speed_limit_30_start	0	-1724.87204497	7711.46305423	-0.0226538585433	-1.57079657018	-0.00313582377881	-2.37357542102e-07	9.16472816467	-3.80338838113e-06	-0.0287483427674	-3.16201726491e-06	6.3741201302e-05	-4.31839140447e-07	0.00897085294127	-4.28965358878e-05	-2.09859281313e-05	-1.39802923513e-05	7.29029579816e-07	-7.46923888073e-06	1.69459127619e-07	0.0547962300479	0	
11.5	speed_limit_30_start	0	-1724.87204508	7711.02313637	-0.0226498179451	-1.57079673025	-0.00313279751781	-2.5410011829e-07	9.16514968872	-4.24996369475e-06	-0.0287215206772	-3.48766752722e-06	6.08958216617e-05	-3.08040483787e-07	0.00845155399293	-4.28598759754e-05	-2.83933732135e-05	-8.67831022333e-06	-4.75942906633e-05	-1.83279644261e-05	1.68570281289e-07	0.0544996932149	0	
11.55	speed_limit_30_start	0	-1724.8720453	7710.50529135	-0.0226452898961	-1.5707969374	-0.00312940608337	-2.69430984256e-07	9.16560935974	-4.66393748866e-06	-0.0286914147437	-3.81857080356e-06	5.81270396651e-05	-2.82723704004e-07	0.00769755989313	-4.12848348788e-05	-2.31063768297e-05	-6.71873385727e-06	1.82780677278e-05	-1.47399996422e-05	1.67725431766e-07	0.0542176663876	0	
11.6	speed_limit_30_start	0	-1724.87204557	7710.06533245	-0.0226416211946	-1.57079712567	-0.00312665961028	-2.77904400132e-07	9.16597270966	-4.92525214213e-06	-0.0286669507623	-4.01770421377e-06	5.54486359761e-05	-1.54864707724e-07	0.00718565564603	-4.20020842284e-05	-9.64552327787e-07	-6.22780589765e-06	6.35072183286e-06	-1.09759275801e-05	1.66908847632e-07	0.0539455674589	0	
11.65	speed_limit_30_start	0	-1724.87204592	7709.62535666	-0.0226381059324	-1.57079732226	-0.00312402971111	-2.83137822222e-07	9.16631126404	-5.11450616614e-06	-0.0286435037851	-4.16536022385e-06	5.30306897417e-05	-1.22770714484e-07	0.00671673659235	-4.11621513194e-05	-4.55951658296e-06	-4.51436380899e-06	-3.86568399335e-06	-1.17864783533e-05	1.66139784596e-07	0.0536893941462	0	
11.7	speed_limit_30_start	0	-1724.87204635	7709.18536516	-0.022634738297	-1.57079752454	-0.00312151109099	-2.85755261669e-07	9.16662597656	-5.24174174643e-06	-0.0286210849881	-4.25344433097e-06	5.06508695253e-05	-5.38234594671e-08	0.00629579555243	-4.02105069952e-05	-1.09395350592e-05	-2.88082605948e-06	-3.48427929566e-05	-1.13388241516e-05	1.65408351904e-07	0.0534458607435	0	
11.75	speed_limit_30_start	0	-1724.87204697	7708.67202335	-0.0226310040245	-1.57079776436	-0.00311871775478	-2.84504288169e-07	9.16696453094	-5.31331943421e-06	-0.0285961665213	-4.30731870438e-06	4.8328358389e-05	6.32190166883e-09	0.00567787652835	-3.92173460568e-05	-4.45936939286e-06	-2.80538074549e-06	2.13905586861e-05	1.11911012937e-05	1.64713426898e-07	0.0532143898308	0	
11.8	speed_limit_30_start	0	-1724.8720476	7708.23200153	-0.0226279549755	-1.57079797081	-0.00311643779639	-2.81069876253e-07	9.16723155975	-5.3212770581e-06	-0.0285757798702	-4.28611838288e-06	4.5989825594e-05	9.57472892082e-08	0.00525414803997	-3.73532311642e-05	-2.50243756454e-05	2.67731866188e-06	-3.1736622077e-06	-1.08850581455e-05	1.64052408991e-07	0.0529945194721	0	
11.85	speed_limit_30_start	0	-1724.87204832	7707.79196733	-0.0226250443704	-1.57079817584	-0.00311426127964	-2.74942445714e-07	9.16747951508	-5.27118436366e-06	-0.0285562723875	-4.2455521907e-06	4.37610651716e-05	1.24082177422e-07	0.00487803667784	-3.56284399459e-05	-3.63234744327e-06	1.60256843174e-06	-1.45990561577e-05	-2.77046547126e-06	1.63424658695e-07	0.0527858026326	0	
11.9	speed_limit_30_start	0	-1724.87204912	7707.35192169	-0.022622266675	-1.57079837781	-0.00311218483488	-2.67349588474e-07	9.16770744324	-5.18228262081e-06	-0.0285376869142	-4.1724492803e-06	4.17529881815e-05	1.47238637282e-07	0.00453934259713	-3.46000197169e-05	-1.40943147926e-05	5.11661028213e-07	-1.97688259505e-05	4.51531889212e-07	1.62829209671e-07	0.0525879003108	0	
